date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:40:47	574279/574279	--FM--	200	added ('OK')	application/x-javascript		file:///D:/dev/web_travel/public/form/ableproadmin.com/assets/js/plugins/uppy.min.js	D:/dev/web_travel/public/editor/file/D_/dev/web_travel/public/form/ableproadmin.com/assets/js/plugins/uppy.min.js	(from )
09:40:47	50592/50592	--FM--	200	added ('OK')	image/jpeg		file:///D:/dev/web_travel/public/form/ableproadmin.com/assets/images/application/img-prod-3.jpg	D:/dev/web_travel/public/editor/file/D_/dev/web_travel/public/form/ableproadmin.com/assets/images/application/img-prod-3.jpg	(from )
09:40:47	3590/3590	--FM--	200	added ('OK')	application/x-javascript		file:///D:/dev/web_travel/public/form/ableproadmin.com/assets/js/plugins/wizard.min.js	D:/dev/web_travel/public/editor/file/D_/dev/web_travel/public/form/ableproadmin.com/assets/js/plugins/wizard.min.js	(from )
09:40:47	8809/8809	--FM--	200	added ('OK')	application/x-javascript		file:///D:/dev/web_travel/public/form/ableproadmin.com/assets/js/plugins/bouncer.min.js	D:/dev/web_travel/public/editor/file/D_/dev/web_travel/public/form/ableproadmin.com/assets/js/plugins/bouncer.min.js	(from )
09:40:47	992/992	--FM--	200	added ('OK')	application/x-javascript		file:///D:/dev/web_travel/public/form/ableproadmin.com/assets/js/pages/form-validation.js	D:/dev/web_travel/public/editor/file/D_/dev/web_travel/public/form/ableproadmin.com/assets/js/pages/form-validation.js	(from )
09:40:47	711/711	--FM--	200	added ('OK')	text/css		file:///D:/dev/web_travel/public/form/ableproadmin.com/assets/css/plugins/croppr.min.css	D:/dev/web_travel/public/editor/file/D_/dev/web_travel/public/form/ableproadmin.com/assets/css/plugins/croppr.min.css	(from )
09:40:47	20070/20070	--FM--	200	added ('OK')	application/x-javascript		file:///D:/dev/web_travel/public/form/ableproadmin.com/assets/js/plugins/croppr.min.js	D:/dev/web_travel/public/editor/file/D_/dev/web_travel/public/form/ableproadmin.com/assets/js/plugins/croppr.min.js	(from )
09:40:47	5123/5123	--FM--	200	added ('OK')	application/x-javascript		file:///D:/dev/web_travel/public/form/ableproadmin.com/assets/js/pages/page-croper.js	D:/dev/web_travel/public/editor/file/D_/dev/web_travel/public/form/ableproadmin.com/assets/js/pages/page-croper.js	(from )
09:40:48	208048/208048	--FM--	200	added ('OK')	image/jpeg		file:///D:/dev/web_travel/public/form/ableproadmin.com/assets/images/light-box/l1.jpg	D:/dev/web_travel/public/editor/file/D_/dev/web_travel/public/form/ableproadmin.com/assets/images/light-box/l1.jpg	(from )
09:40:50	1428375/1428375	--FM--	200	added ('OK')	image/svg+xml		file:///D:/dev/web_travel/public/form/ableproadmin.com/assets/fonts/phosphor/duotone/Phosphor-Duotone.svg	D:/dev/web_travel/public/editor/file/D_/dev/web_travel/public/form/ableproadmin.com/assets/fonts/phosphor/duotone/Phosphor-Duotone.svg	(from )
09:40:50	460928/460928	--FM--	200	added ('OK')	application/woff		file:///D:/dev/web_travel/public/form/ableproadmin.com/assets/fonts/phosphor/duotone/Phosphor-Duotone.woff	D:/dev/web_travel/public/editor/file/D_/dev/web_travel/public/form/ableproadmin.com/assets/fonts/phosphor/duotone/Phosphor-Duotone.woff	(from )
09:40:50	460852/460852	--FM--	200	added ('OK')	application/ttf		file:///D:/dev/web_travel/public/form/ableproadmin.com/assets/fonts/phosphor/duotone/Phosphor-Duotone.ttf	D:/dev/web_travel/public/editor/file/D_/dev/web_travel/public/form/ableproadmin.com/assets/fonts/phosphor/duotone/Phosphor-Duotone.ttf	(from )
09:40:51	510578/510578	---M--	200	added ('OK')	text/javascript	date:Fri,%2029%20Mar%202024%2004:30:36%20GMT	https://www.gstatic.com/recaptcha/releases/rz4DvU-cY2JYCwHSTck0_qm-/recaptcha__en.js	D:/dev/web_travel/public/editor/www.gstatic.com/recaptcha/releases/rz4DvU-cY2JYCwHSTck0_qm-/recaptcha__en.js	(from )
09:40:53	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%22269550530cc127b6aa5a35925a7de6ce%22	https://maxcdn.bootstrapcdn.com/font-awesome/latest/css/font-awesome.min.css	D:/dev/web_travel/public/editor/maxcdn.bootstrapcdn.com/font-awesome/latest/css/font-awesome.min.css	(from )
